968.7,16.4,20.3,13.9,0.88,0,0,2.3,2.9,18.2,30.6,12.7,303
967.9,17.7,25.2,12.7,0.85,0,0.5,1.7,8.8,19.6,34.2,10.6,275
966.2,17.6,25.4,10.8,0.78,0,0.5,2.7,10.4,18.9,36,8.7,254
968.1,18.7,24.6,13.3,0.81,0,0.3,2,7.3,20.8,36.4,11.4,264
969.8,19,26.2,14.7,0.79,0,0,2.3,8.6,20.8,37.7,12,302
972.3,17,22.9,11.3,0.64,0,1,3.7,9.9,19.9,38.4,7.7,206
969.7,16,23.1,11.1,0.73,0,0.3,2,6.2,18.3,38.5,9,180
966.8,17.7,27.4,12,0.67,0,1.3,3.7,10.7,21.3,46.8,8,190
964.3,16.3,25.7,9.2,0.67,0,0.8,3,10.1,19.9,45.4,6,227
964.6,17,24.5,10.1,0.7,0,0.3,3,9.9,20.6,43.6,6,208
961.9,17.6,25.9,10.9,0.7,0,0.8,2.3,8.7,21.3,44.7,7.4,191
958.7,19.2,26.3,15.3,0.71,0,0.5,2.3,6,22.7,42.6,12.3,218
959,16.7,21.4,13.5,0.8,0,0.3,2.7,1.6,16.9,31.6,10.2,172
962.8,17.9,21.5,16.2,0.87,3,1.5,3,2.4,19.9,31.6,14.3,169
962.5,17.3,18.7,16,0.89,0,0.8,3,0,18.2,22.6,15.4,163
962.1,15.6,18.3,12.6,0.93,4.6,1.3,6.7,0,15.8,17.6,12.9,160
970.7,14,17.4,12.2,0.66,0.5,2.3,7,1.6,14.1,28.1,10.5,175
967.7,12.2,14.5,10.8,0.9,8.6,1.5,3.7,0,12.7,14.6,11,169
966.6,9.9,10.9,9.7,0.95,16,0.5,3.3,0,11.2,14,9.9,188
970,10.2,11.3,9.8,0.93,16.3,2.8,8.3,0,10.7,12.4,9.5,240
977,7.3,10.1,5.5,0.84,8.2,1.8,3,0,8.3,9.9,5.7,410
975.5,6.6,7.8,5.8,0.92,9.9,0,1.7,0,8.1,11.7,6.4,597
971.9,6.9,8.2,5.9,0.91,1,0.3,2,0,8.5,12.5,6.4,483
974,7.2,8.9,6.2,0.91,3.9,0,2.3,0,8.6,12.5,6.6,397
977.3,10.1,14.4,7.2,0.83,0,0,1.3,1.2,12.9,25.3,6.3,373
976.1,11.3,18.6,7.4,0.83,0,0,2.3,8.7,12.7,27.8,4.1,345
972.2,11.5,18,6.9,0.88,0,0,1.7,5.5,12.5,26.6,4.2,345
967.2,11.8,17.1,7.7,0.89,0,0.3,2.3,2.6,11.9,24,5.6,306
965.9,12.2,17.3,8.9,0.91,0,0.5,2.3,2.1,12,27.1,6.6,324
969.1,11.8,13.7,8.6,0.93,0,0.8,2.3,0,11.5,16.3,6.2,300
968.1,11.7,13,10.9,0.94,2.7,0.3,3,0,12.1,16.4,9.1,252
967.5,13,15.7,11.5,0.9,0,0.3,2,0,13.9,23.2,10.5,270
